net_level3	3356	ear1.ams1	Amsterdam, Netherlands	8.8.8.8	3356
net_level3	3356	bar1.bcl1	Barcellona, Spain	8.8.8.8	3356
net_level3	3356	bear1.xrs2	Belgrade, Serbia	8.8.8.8	3356
net_level3	3356	car1.ber1	Berlin, Germany	8.8.8.8	3356
net_level3	3356	bar1.bru1	Brussels, Belgium	8.8.8.8	3356
net_level3	3356	bear1.bch1	Bucharest, Romania	8.8.8.8	3356
net_level3	3356	bar1.bdp1	Budapest, Hungary	8.8.8.8	3356
net_level3	3356	bear1.cpt2	Cape Town, South Africa	8.8.8.8	3356
net_level3	3356	bar1.cop1	Copenhagen, Denmark	8.8.8.8	3356
net_level3	3356	edge1.djb1	Djibouti, Djibouti	8.8.8.8	3356
net_level3	3356	bear1.xae3	Dubai, United Arab Emirates	8.8.8.8	3356
net_level3	3356	bar1.dub1	Dublin, Ireland	8.8.8.8	3356
net_level3	3356	edge3.dus1	Dusseldorf, Germany	8.8.8.8	3356
net_level3	3356	ear1.frf1	Frankfort, Germany	8.8.8.8	3356
net_level3	3356	bar1.gen1	Geneva, Switzerland	8.8.8.8	3356
net_level3	3356	bar1.ham1	Hamburg, Germany	8.8.8.8	3356
net_level3	3356	bar1.jed1	Jeddah, Saudi Arabia	8.8.8.8	3356
net_level3	3356	bear1.jnb2	Johannesburg, South Africa	8.8.8.8	3356
net_level3	3356	bar1.lju1	Ljubljana, Slovenia	8.8.8.8	3356
net_level3	3356	edge1.lon1	London, England	8.8.8.8	3356
net_level3	3356	ear1.lon2	London, England (2)	8.8.8.8	3356
net_level3	3356	ear1.lon15	London, England (15)	8.8.8.8	3356
net_level3	3356	car1.lux1	Luxemburg, Luxemburg	8.8.8.8	3356
net_level3	3356	car1.lys1	Lyon, France	8.8.8.8	3356
net_level3	3356	bar1.mad1	Madrid, Spain	8.8.8.8	3356
net_level3	3356	car1.man1	Manchester, England	8.8.8.8	3356
net_level3	3356	bar1.mrs1	Marseille, France	8.8.8.8	3356
net_level3	3356	bar1.mln1	Milan, Italy	8.8.8.8	3356
net_level3	3356	bear1.par10	Monaco	8.8.8.8	3356
net_level3	3356	bear1.xru2	Moscow, Russia	8.8.8.8	3356
net_level3	3356	bar1.mun1	Munich, Germany	8.8.8.8	3356
net_level3	3356	bear1.osl2	Oslo, Norway	8.8.8.8	3356
net_level3	3356	ear1.par1	Paris, France	8.8.8.8	3356
net_level3	3356	car1.prg1	Prague, Czech Rep	8.8.8.8	3356
net_level3	3356	bear1.xit2	Rome, Italy	8.8.8.8	3356
net_level3	3356	bar1.sof1	Sofia, Bulgaria	8.8.8.8	3356
net_level3	3356	ear1.stk2	Stockholm, Swedan	8.8.8.8	3356
net_level3	3356	car1.tls1	Toulouse, France	8.8.8.8	3356
net_level3	3356	bar1.val3	Valencia, Spain	8.8.8.8	3356
net_level3	3356	bar1.vie1	Viena, Austria	8.8.8.8	3356
net_level3	3356	bar1.waw1	Warsaw, Poland	8.8.8.8	3356
net_level3	3356	bar1.zag1	Zagreb, Croatia	8.8.8.8	3356
net_level3	3356	bar1.zur1	Zurich, Switzerland	8.8.8.8	3356
net_level3	3356	ear1.atl2	Atlanta, GA	8.8.8.8	3356
net_level3	3356	car1.bal1	Baltimore, MD	8.8.8.8	3356
net_level3	3356	car1.btr5	Baton Rouge, LA	8.8.8.8	3356
net_level3	3356	bar1.bos1	Boston, MA	8.8.8.8	3356
net_level3	3356	bar1.buf1	Buffalo, NY	8.8.8.8	3356
net_level3	3356	car1.btv1	Burlington, VT	8.8.8.8	3356
net_level3	3356	ear1.chi2	Chicago, IL	8.8.8.8	3356
net_level3	3356	bar1.clt1	Charlotte, NC	8.8.8.8	3356
net_level3	3356	car1.cho1	Charlottesville, VA	8.8.8.8	3356
net_level3	3356	bar1.cin1	Cincinnati, OH	8.8.8.8	3356
net_level3	3356	bar1.cle1	Cleveland, OH	8.8.8.8	3356
net_level3	3356	car1.clb4	Columbus, OH	8.8.8.8	3356
net_level3	3356	ear1.dal1	Dallas, TX	8.8.8.8	3356
net_level3	3356	ear1.den1	Denver, CO	8.8.8.8	3356
net_level3	3356	bar1.det1	Detroit, MI	8.8.8.8	3356
net_level3	3356	car1.fll1	Fort Lauderdale, FL	8.8.8.8	3356
net_level3	3356	car1.fmy1	Fort Myers, FL	8.8.8.8	3356
net_level3	3356	car1.har1	Harrisburg, PA	8.8.8.8	3356
net_level3	3356	ear1.hou1	Houston, TX	8.8.8.8	3356
net_level3	3356	car1.jan1	Jackson, MS	8.8.8.8	3356
net_level3	3356	car1.jax1	Jacksonville, FL	8.8.8.8	3356
net_level3	3356	bar1.kac1	Kansas City, KS	8.8.8.8	3356
net_level3	3356	bar1.lvg1	Las Vegas, NV	8.8.8.8	3356
net_level3	3356	car1.lex1	Lexington, KY	8.8.8.8	3356
net_level3	3356	car1.lit2	Little Rock, AR	8.8.8.8	3356
net_level3	3356	ear1.lax1	Los Angeles, CA	8.8.8.8	3356
net_level3	3356	car1.lou2	Louisville, KY	8.8.8.8	3356
net_level3	3356	ear1.mia2	Miami, FL	8.8.8.8	3356
net_level3	3356	edge1.min1	Minneapolis, MN	8.8.8.8	3356
net_level3	3356	car1.mob4	Mobile, AL	8.8.8.8	3356
net_level3	3356	car1.mon2	Montreal, Canada	8.8.8.8	3356
net_level3	3356	bar1.nvl1	Nashville, TN	8.8.8.8	3356
net_level3	3356	ear1.nyc1	New York, NY	8.8.8.8	3356
net_level3	3356	ear1.nwr1	Newark, NJ	8.8.8.8	3356
net_level3	3356	car1.ngu1	Norfolk, VA	8.8.8.8	3356
net_level3	3356	edge1.oak2	Oakland, CA	8.8.8.8	3356
net_level3	3356	bar1.orl1	Orlando, FL	8.8.8.8	3356
net_level3	3356	bar1.phi1	Philadelphia, PA	8.8.8.8	3356
net_level3	3356	ear1.phx1	Phoenix, AZ	8.8.8.8	3356
net_level3	3356	bear1.pit3	Pittsburge, PA	8.8.8.8	3356
net_level3	3356	bar1.por1	Portland, OR	8.8.8.8	3356
net_level3	3356	car1.ral1	Raleigh, NC	8.8.8.8	3356
net_level3	3356	car1.rch1	Richmond, VA	8.8.8.8	3356
net_level3	3356	car1.sac1	Sacremento, CA	8.8.8.8	3356
net_level3	3356	edge1.stl1	Saint Louis, MO	8.8.8.8	3356
net_level3	3356	bar1.slc1	Salt Lake City, UT	8.8.8.8	3356
net_level3	3356	edge1.sdg1	San Diego, CA	8.8.8.8	3356
net_level3	3356	bar1.sfo1	San Francisco, CA	8.8.8.8	3356
net_level3	3356	ear1.sjo1	San Jose, CA	8.8.8.8	3356
net_level3	3356	car1.scr1	Scranton, PA	8.8.8.8	3356
net_level3	3356	edge1.sea1	Seattle, WA	8.8.8.8	3356
net_level3	3356	car1.stm1	Stamford, CT	8.8.8.8	3356
net_level3	3356	car1.sce1	State College, PA	8.8.8.8	3356
net_level3	3356	bar1.syr2	Syracuse, NY	8.8.8.8	3356
net_level3	3356	bar1.tmp1	Tampa, FL	8.8.8.8	3356
net_level3	3356	bar1.tor1	Toronto, Canada	8.8.8.8	3356
net_level3	3356	car1.tri1	Tri-Cities, TN	8.8.8.8	3356
net_level3	3356	ear1.tus1	Tustin, CA	8.8.8.8	3356
net_level3	3356	ear1.wdc1	Washington, DC	8.8.8.8	3356
net_level3	3356	car1.wch1	Wichita, KS	8.8.8.8	3356
net_he	6939	routers_core1.ams1.he.net	Amsterdam, NL	8.8.8.8	3356
net_he	6939	routers_core1.bcn1.he.net	Barcelona, ES	8.8.8.8	3356
net_he	6939	routers_core1.ber1.he.net	Berlin, DE	8.8.8.8	3356
net_he	6939	routers_core1.buh1.he.net	Bucharest, RO	8.8.8.8	3356
net_he	6939	routers_core1.bud1.he.net	Budapest, HU	8.8.8.8	3356
net_he	6939	routers_core1.cph1.he.net	Copenhagen, DK	8.8.8.8	3356
net_he	6939	routers_core1.dus1.he.net	Düsseldorf, DE	8.8.8.8	3356
net_he	6939	routers_core1.dub1.he.net	Dublin, IE	8.8.8.8	3356
net_he	6939	routers_core1.fra1.he.net	Frankfurt, DE	8.8.8.8	3356
net_he	6939	routers_core1.ham1.he.net	Hamburg, DE	8.8.8.8	3356
net_he	6939	routers_core1.lon1.he.net	London, UK	8.8.8.8	3356
net_he	6939	routers_core1.lon2.he.net	London, UK	8.8.8.8	3356
net_he	6939	routers_core1.mad1.he.net	Madrid, ES	8.8.8.8	3356
net_he	6939	routers_core1.mrs1.he.net	Marseille, FR	8.8.8.8	3356
net_he	6939	routers_core1.muc1.he.net	München, DE	8.8.8.8	3356
net_he	6939	routers_core1.mil1.he.net	Milan, IT	8.8.8.8	3356
net_he	6939	routers_core1.par1.he.net	Paris, FR	8.8.8.8	3356
net_he	6939	routers_core1.par2.he.net	Paris, FR	8.8.8.8	3356
net_he	6939	routers_core1.prg1.he.net	Prague, CZ	8.8.8.8	3356
net_he	6939	routers_core1.sof1.he.net	Sofia, BG	8.8.8.8	3356
net_he	6939	routers_core1.sto1.he.net	Stockholm, SE	8.8.8.8	3356
net_he	6939	routers_core1.vie1.he.net	Vienna, AT	8.8.8.8	3356
net_he	6939	routers_core1.waw1.he.net	Warsaw, PL	8.8.8.8	3356
net_he	6939	routers_core1.zrh1.he.net	Zurich, CH	8.8.8.8	3356
net_he	6939	routers_core1.ash1.he.net	Ashburn, VA, US	8.8.8.8	3356
net_he	6939	routers_core1.atl1.he.net	Atlanta, GA, US	8.8.8.8	3356
net_he	6939	routers_core1.bos1.he.net	Boston, MA, US	8.8.8.8	3356
net_he	6939	routers_core1.yyc1.he.net	Calgary, AB, CA	8.8.8.8	3356
net_he	6939	routers_core1.clt1.he.net	Charlotte, NC, US	8.8.8.8	3356
net_he	6939	routers_core1.chi1.he.net	Chicago, IL, US	8.8.8.8	3356
net_he	6939	routers_core1.cmh1.he.net	Columbus, OH, US	8.8.8.8	3356
net_he	6939	routers_core1.dal1.he.net	Dallas, TX, US	8.8.8.8	3356
net_he	6939	routers_core1.den1.he.net	Denver, CO, US	8.8.8.8	3356
net_he	6939	routers_core1.fmt1.he.net	Fremont, CA, US	8.8.8.8	3356
net_he	6939	routers_core1.fmt2.he.net	Fremont, CA, US	8.8.8.8	3356
net_he	6939	routers_core1.mci1.he.net	Kansas City, MO, US	8.8.8.8	3356
net_he	6939	routers_core1.mci2.he.net	Kansas City, MO, US	8.8.8.8	3356
net_he	6939	routers_core1.mci3.he.net	Kansas City, MO, US	8.8.8.8	3356
net_he	6939	routers_core1.las1.he.net	Las Vegas, NV, US	8.8.8.8	3356
net_he	6939	routers_core1.lax1.he.net	Los Angeles, CA, US	8.8.8.8	3356
net_he	6939	routers_core1.lax2.he.net	Los Angeles, CA, US	8.8.8.8	3356
net_he	6939	routers_core1.msn1.he.net	Madison, WI, US	8.8.8.8	3356
net_he	6939	routers_core1.mia1.he.net	Miami, FL, US	8.8.8.8	3356
net_he	6939	routers_core1.msp1.he.net	Minneapolis, MN, US	8.8.8.8	3356
net_he	6939	routers_core1.ymq1.he.net	Montreal, QC, CA	8.8.8.8	3356
net_he	6939	routers_core1.nyc4.he.net	New York, NY, US	8.8.8.8	3356
net_he	6939	routers_core1.nyc5.he.net	New York, NY, US	8.8.8.8	3356
net_he	6939	routers_core1.nyc6.he.net	New York, NY, US	8.8.8.8	3356
net_he	6939	routers_core1.pao1.he.net	Palo Alto, CA, US	8.8.8.8	3356
net_he	6939	routers_core1.phx1.he.net	Phoenix, AZ, US	8.8.8.8	3356
net_he	6939	routers_core1.phx2.he.net	Phoenix, AZ, US	8.8.8.8	3356
net_he	6939	routers_core1.pdx1.he.net	Portland, OR, US	8.8.8.8	3356
net_he	6939	routers_core1.rst1.he.net	Rochester, MN, US	8.8.8.8	3356
net_he	6939	routers_core1.slc1.he.net	Salt Lake City, UT,	8.8.8.8	3356
net_he	6939	routers_core1.sfo1.he.net	San Francisco, CA, US	8.8.8.8	3356
net_he	6939	routers_core1.sjc1.he.net	San Jose, CA, US	8.8.8.8	3356
net_he	6939	routers_core1.sjc2.he.net	San Jose, CA, US	8.8.8.8	3356
net_he	6939	routers_core1.sea1.he.net	Seattle, WA, US	8.8.8.8	3356
net_he	6939	routers_core1.stl1.he.net	St. Louis, MO,	8.8.8.8	3356
net_he	6939	routers_core1.tor1.he.net	Toronto, ON, CA	8.8.8.8	3356
net_he	6939	routers_core1.yvr1.he.net	Vancouver, BC, CA	8.8.8.8	3356
net_he	6939	routers_core1.ywg1.he.net	Winnipeg, MB, CA	8.8.8.8	3356
net_he	6939	routers_core1.hkg1.he.net	Hong Kong, HK	8.8.8.8	3356
net_he	6939	routers_core1.sin1.he.net	Singapore, SG	8.8.8.8	3356
net_he	6939	routers_core1.tyo1.he.net	Tokyo, JP	8.8.8.8	3356
